language,filename,blank,comment,code,"github.com/AlDanial/cloc v 2.06  T=1.57 s (262.4 files/s 29164.5 lines/s)"
TypeScript,./frontend/src/components/CodeWithMe/ProjectMemberInviteForm.tsx,5,0,60
TypeScript,./mobile/src/features/files/cloudRealtimeSupport.ts,7,0,60
TypeScript,./mobile/src/navigation/AppTabsNavigator.tsx,3,0,60
TypeScript,./mobile/src/types/projects.ts,7,0,60
TypeScript,./backend/src/realtime/fileRoomRegistry.ts,18,0,58
TypeScript,./frontend/src/components/TopBar/TopBarSearchOverlay.tsx,6,0,58
TypeScript,./mobile/src/features/localFiles/localFileLoader.ts,9,0,57
TypeScript,./mobile/src/screens/account/AccountScreen.tsx,4,0,57
TypeScript,./backend/src/app.ts,9,0,56
TypeScript,./mobile/src/features/localFiles/localFileCoordinator.ts,9,0,56
TypeScript,./frontend/src/components/SideBar/FileTree/fileTreeDnd.ts,12,0,55
TypeScript,./frontend/src/features/cloud/realtime/cloudRealtimeSupport.ts,4,0,55
TypeScript,./frontend/src/features/sync/syncPaths.ts,12,0,55
TypeScript,./mobile/src/features/folders/foldersApi.ts,7,0,55
TypeScript,./frontend/src/hooks/useAuth.ts,2,0,54
TypeScript,./mobile/src/features/files/notebookMime.ts,14,0,54
JavaScript,./frontend/electron/commands/appCommands.js,13,0,53
JavaScript,./frontend/electron/notebook/ipc/registerNotebookKernelIpc.js,11,0,53
TypeScript,./frontend/src/App.tsx,7,0,53
TypeScript,./frontend/src/features/visualSettings/visualSettingsStorage.ts,10,0,53
TypeScript,./mobile/src/components/common/AppButton.tsx,5,0,53
TypeScript,./mobile/src/types/notebook.ts,6,0,53
TypeScript,./frontend/src/components/SideBar/Cloud/CloudInlineInput.tsx,5,0,52
TypeScript,./frontend/src/components/SideBar/Cloud/cloudExplorerUtils.ts,11,0,52
TypeScript,./mobile/src/components/common/AppTextField.tsx,3,0,52
TypeScript,./mobile/src/components/markdown/MarkdownPreview.tsx,7,0,52
TypeScript,./frontend/src/features/sync/syncApi.ts,6,0,51
TypeScript,./frontend/src/utils/path.ts,19,0,51
TypeScript,./mobile/src/features/localFiles/LocalFileIntentGateway.tsx,16,0,51
TypeScript,./backend/src/controllers/projectLinksController.ts,7,0,50
TypeScript,./backend/src/realtime/wsServer.ts,10,0,50
JavaScript,./frontend/electron/notebook/bridge/notebookKernelDescriptors.js,15,0,50
TypeScript,./frontend/src/features/sync/syncBindingSelection.ts,12,0,50
TypeScript,./frontend/src/components/BottomPanel/consoleTheme.ts,2,0,49
TypeScript,./frontend/src/components/SideBar/Cloud/CloudExplorerDeleteBar.tsx,4,0,49
TypeScript,./backend/src/controllers/projectInvitationsController.ts,9,0,48
TypeScript,./backend/src/routes/files.ts,4,0,48
TypeScript,./frontend/src/components/WorkWindow/notebook/types.ts,8,0,48
TypeScript,./frontend/src/features/notifications/notificationsThunks.ts,4,0,48
TypeScript,./frontend/src/features/panel/panelSlice.ts,7,0,48
TypeScript,./mobile/src/features/projects/projectTree.ts,9,0,48
TypeScript,./backend/src/middleware/errorHandler.ts,7,0,47
TypeScript,./mobile/src/components/auth/AuthFormLayout.tsx,4,0,47
TypeScript,./backend/src/config.ts,7,0,46
TypeScript,./frontend/src/components/WorkWindow/workWindowEmptyStateContent.ts,7,0,46
TypeScript,./mobile/src/features/localFiles/localFileTypes.ts,5,0,46
TypeScript,./mobile/src/lib/api/apiClient.ts,14,0,46
JavaScript,./frontend/electron/notebook/session/notebookSessionKey.js,11,0,45
TypeScript,./mobile/src/components/account/LocalFilesCard.tsx,8,0,45
TypeScript,./mobile/src/features/files/cloudRealtimeTypes.ts,5,0,45
TypeScript,./mobile/src/features/projects/projectsApi.ts,9,0,45
TypeScript,./backend/src/controllers/projectMembersController.ts,3,0,44
TypeScript,./backend/src/routes/folders.ts,4,0,44
TypeScript,./backend/src/routes/projects.ts,4,0,44
TypeScript,./frontend/src/components/SideBar/Cloud/cloudExplorerKeyboard.ts,7,0,44
TypeScript,./frontend/src/features/notifications/notificationsTypes.ts,5,0,44
TypeScript,./frontend/src/components/WorkWindow/UnsavedFileCloseDialog.tsx,4,0,43
JavaScript,./frontend/electron/terminal/registerTerminalIpc.js,11,0,42
TypeScript,./frontend/src/components/settings/VisualSettingsDialog.tsx,5,0,42
TypeScript,./mobile/src/navigation/ProjectsStackNavigator.tsx,3,0,42
JavaScript,./frontend/tailwind.config.js,0,0,41
JavaScript,./frontend/electron/run/cloudMaterializer.js,9,0,40
TypeScript,./frontend/src/components/WorkWindow/notebook/output/mimePriority.ts,9,0,39
TypeScript,./frontend/src/utils/devLogger.ts,9,0,39
TypeScript,./mobile/src/components/account/ProfileCard.tsx,5,0,39
TypeScript,./mobile/src/components/notebook/NotebookCellList.tsx,4,0,39
TypeScript,./mobile/src/components/notebook/NotebookOutputList.tsx,7,0,39
TypeScript,./backend/src/controllers/settingsController.ts,8,0,38
TypeScript,./frontend/src/features/auth/authTypes.ts,8,0,36
TypeScript,./frontend/src/hooks/useLinkedWorkspaceBootstrap.ts,6,0,36
TypeScript,./mobile/src/app/AppRoot.tsx,6,0,36
TypeScript,./mobile/src/components/notebook/NotebookRichOutputRenderer.tsx,7,0,36
TypeScript,./backend/tests/auth.validation.test.ts,4,0,35
TypeScript,./frontend/src/components/SideBar/Cloud/CloudAuthPrompt.tsx,3,0,35
TypeScript,./frontend/src/components/Sync/LinkedWorkspaceSyncDialogs.tsx,4,0,35
TypeScript,./mobile/src/components/notebook/NotebookCellActionButton.tsx,2,0,35
TypeScript,./frontend/src/components/WorkWindow/NotebookEditor.tsx,2,0,34
TypeScript,./frontend/src/config/api.ts,12,0,34
TypeScript,./frontend/src/pages/AuthPage.tsx,4,0,34
TypeScript,./mobile/src/components/notebook/NotebookView.tsx,5,0,34
TypeScript,./mobile/src/features/session/sessionStorage.ts,8,0,34
TypeScript,./backend/src/middleware/validate.ts,8,0,33
TypeScript,./frontend/src/components/CodeWithMe/ProjectMembersDialogContext.tsx,5,0,33
TypeScript,./frontend/src/features/visualSettings/visualSettingsThunks.ts,3,0,33
TypeScript,./mobile/src/components/common/ScreenContainer.tsx,3,0,33
TypeScript,./mobile/src/components/notebook/NotebookSourceEditor.tsx,3,0,33
TypeScript,./mobile/src/features/auth/authApi.ts,5,0,33
TypeScript,./backend/src/lib/errors.ts,6,0,32
TypeScript,./backend/src/routes/projectLinks.ts,4,0,32
TypeScript,./mobile/src/features/projects/projectMoveTargets.ts,7,0,32
TypeScript,./frontend/src/components/WorkWindow/workWindowLanguage.ts,1,0,31
TypeScript,./frontend/src/lib/api/request.ts,3,0,31
TypeScript,./mobile/src/components/file/TextFileEditor.tsx,3,0,31
TypeScript,./mobile/src/components/projects/ProjectSection.tsx,2,0,31
TypeScript,./mobile/src/features/localFiles/incomingFileIntents.ts,7,0,31
TypeScript,./mobile/src/navigation/navigationTypes.ts,4,0,31
TypeScript,./frontend/src/components/Auth/AuthBootstrap.tsx,5,0,30
TypeScript,./frontend/src/components/Auth/AuthTabs.tsx,2,0,30
TypeScript,./frontend/src/features/notifications/notificationMessages.ts,5,0,30
TypeScript,./frontend/src/ui/InputField.tsx,1,0,30
TypeScript,./mobile/src/app/AppProviders.tsx,2,0,30
TypeScript,./mobile/src/components/account/AuthActionsCard.tsx,4,0,30
TypeScript,./mobile/src/features/localFiles/localFileSession.ts,10,0,30
TypeScript,./mobile/src/features/visualSettings/settingsStorage.ts,8,0,30
TypeScript,./mobile/src/navigation/AuthenticatedNavigator.tsx,3,0,30
TypeScript,./frontend/src/store/store.ts,2,0,29
TypeScript,./mobile/src/components/notebook/NotebookCodeCell.tsx,2,0,29
TypeScript,./mobile/src/features/auth/authValidation.ts,11,0,29
TypeScript,./backend/src/realtime/wsAuth.ts,9,0,28
TypeScript,./backend/src/routes/auth.ts,4,0,28
TypeScript,./backend/src/routes/projectInvitations.ts,4,0,28
TypeScript,./backend/src/server.ts,7,0,28
TypeScript,./mobile/src/components/projects/ProjectMembersCard.tsx,2,0,28
TypeScript,./mobile/src/lib/errors/projectMessages.ts,9,0,28
TypeScript,./mobile/src/lib/utils/file.ts,6,0,28
TypeScript,./mobile/src/components/projects/ProjectCard.tsx,2,0,27
TypeScript,./backend/src/routes/projectMembers.ts,4,0,26
TypeScript,./frontend/src/ui/PrimaryButton.tsx,1,0,25
TypeScript,./mobile/src/components/notebook/NotebookImageOutput.tsx,3,0,25
TypeScript,./mobile/src/components/notebook/NotebookSvgOutput.tsx,4,0,25
TypeScript,./mobile/src/lib/errors/authMessages.ts,8,0,25
TypeScript,./frontend/src/components/WorkWindow/notebook/notebookLanguage.ts,3,0,24
TypeScript,./mobile/src/components/common/InlineNotice.tsx,2,0,24
TypeScript,./mobile/src/features/localFiles/localFilePicker.ts,4,0,24
TypeScript,./frontend/src/components/SideBar/Cloud/useCloudExplorerController.ts,2,0,23
TypeScript,./frontend/src/features/visualSettings/visualSettingsTypes.ts,4,0,23
TypeScript,./mobile/src/components/notebook/NotebookRawFallback.tsx,2,0,23
TypeScript,./backend/src/lib/requestContext.ts,6,0,22
JavaScript,./frontend/eslint.config.js,1,0,22
TypeScript,./mobile/src/components/common/ErrorState.tsx,2,0,22
TypeScript,./mobile/src/components/notebook/NotebookWebViewFrame.tsx,2,0,22
TypeScript,./mobile/src/lib/errors/fileMessages.ts,7,0,22
TypeScript,./backend/src/routes/projectInvitationActions.ts,4,0,21
TypeScript,./frontend/src/components/TopBar/topBarMenuTypes.ts,3,0,21
TypeScript,./frontend/src/features/commands/appCommands.ts,2,0,21
TypeScript,./frontend/src/pages/AccountPage.tsx,4,0,21
TypeScript,./frontend/src/types/plotly.js-dist-min.d.ts,2,0,21
TypeScript,./mobile/src/screens/guest/GuestHomeScreen.tsx,1,0,21
TypeScript,./mobile/src/types/auth.ts,4,0,21
TypeScript,./frontend/src/components/SideBar/SideBar.tsx,2,0,20
TypeScript,./frontend/src/pages/MainPage.tsx,4,0,20
TypeScript,./mobile/src/components/common/Badge.tsx,2,0,20
TypeScript,./mobile/src/components/file/MonospaceBlock.tsx,2,0,20
TypeScript,./mobile/src/components/notebook/NotebookFallbackOutput.tsx,2,0,20
TypeScript,./mobile/src/components/markdown/markdownRenderer.ts,3,0,19
TypeScript,./backend/src/middleware/auth.ts,3,0,18
JavaScript,./frontend/electron/linking/registerLinkingIpc.js,2,0,18
TypeScript,./frontend/src/components/Auth/AuthCard.tsx,3,0,18
TypeScript,./frontend/src/features/sync/syncBindingMerge.ts,4,0,18
TypeScript,./frontend/src/components/WorkWindow/workWindowEmptyState.tsx,0,0,17
TypeScript,./mobile/src/features/localFiles/localFileErrors.ts,3,0,17
TypeScript,./mobile/src/features/visualSettings/settingsApi.ts,3,0,17
TypeScript,./backend/src/routes/me.ts,4,0,16
JavaScript,./frontend/electron/commands/registerWindowCommandRouting.js,4,0,16
TypeScript,./frontend/src/components/Terminal/terminalUiStrings.ts,0,0,16
TypeScript,./mobile/src/lib/utils/cloudName.ts,5,0,16
TypeScript,./backend/eslint.config.ts,1,3,15
TypeScript,./backend/tests/health.test.ts,4,0,15
TypeScript,./backend/tests/http-errors.test.ts,2,0,15
TypeScript,./frontend/src/components/WorkWindow/notebook/execution/types.ts,1,0,15
TypeScript,./frontend/vite.config.ts,1,1,15
TypeScript,./mobile/src/components/notebook/NotebookMarkdownCell.tsx,2,0,15
TypeScript,./mobile/src/features/visualSettings/ThemeRuntimeProvider.tsx,3,0,15
TypeScript,./mobile/src/navigation/AuthNavigator.tsx,2,0,15
TypeScript,./frontend/src/lib/api/httpClient.ts,4,0,14
TypeScript,./frontend/src/main.tsx,1,0,14
TypeScript,./mobile/src/components/common/LoadingState.tsx,3,0,14
TypeScript,./frontend/src/features/auth/authSelectors.ts,1,0,13
TypeScript,./frontend/src/hooks/useGlobalShortcuts.ts,3,0,13
TypeScript,./frontend/src/styles/tokens.ts,5,0,13
TypeScript,./mobile/src/components/common/EmptyState.tsx,2,0,13
TypeScript,./mobile/src/components/common/SectionTitle.tsx,2,0,13
TypeScript,./mobile/src/lib/config/env.ts,5,0,13
TypeScript,./mobile/src/lib/utils/date.ts,2,0,13
TypeScript,./backend/src/lib/prisma.ts,3,0,12
TypeScript,./backend/tests/setup-env.ts,2,0,12
TypeScript,./frontend/src/components/TopBar/TopBarIcon.tsx,2,0,12
TypeScript,./frontend/src/features/run/runSelectors.ts,1,0,12
TypeScript,./mobile/src/types/api.ts,1,0,12
TypeScript,./backend/prisma.config.ts,1,0,11
JavaScript,./frontend/electron/folderWatcher.js,3,0,11
TypeScript,./frontend/src/features/notifications/notificationsSelectors.ts,2,0,11
TypeScript,./frontend/src/features/sync/syncUiText.ts,0,0,11
TypeScript,./mobile/src/types/markdown-it-texmath.d.ts,2,0,11
TypeScript,./frontend/src/components/account/AccountPageHeader.tsx,0,0,10
TypeScript,./frontend/src/components/Auth/RedirectIfAuthenticated.tsx,3,0,9
TypeScript,./frontend/src/components/Auth/RequireAuth.tsx,3,0,9
TypeScript,./frontend/src/components/CodeWithMe/projectMembersDialogShared.ts,2,0,9
TypeScript,./frontend/src/components/CodeWithMe/useProjectMembersDialog.ts,3,0,9
TypeScript,./frontend/src/components/TopBar/topBarStrings.ts,0,0,9
TypeScript,./frontend/src/components/account/SettingsForm.tsx,1,0,9
TypeScript,./mobile/src/navigation/rootNavigation.ts,3,0,9
TypeScript,./backend/src/controllers/notificationsController.ts,1,0,8
TypeScript,./backend/src/types/express.d.ts,1,0,8
TypeScript,./backend/vitest.config.ts,1,0,8
TypeScript,./frontend/src/features/sync/syncHash.ts,2,0,8
TypeScript,./mobile/src/types/markdown-it.d.ts,1,0,8
TypeScript,./backend/src/routes/notifications.ts,4,0,7
TypeScript,./mobile/src/components/file/ReadOnlyBanner.tsx,2,0,7
JavaScript,./frontend/postcss.config.js,0,0,6
TypeScript,./frontend/src/features/visualSettings/visualSettingsSelectors.ts,1,0,6
JavaScript,./mobile/metro.config.js,2,1,6
TypeScript,./mobile/src/hooks/useThemeVariable.ts,1,0,6
TypeScript,./mobile/src/types/files.ts,2,0,6
TypeScript,./mobile/src/types/visualSettings.ts,1,0,6
TypeScript,./frontend/src/components/WorkWindow/notebook/notebookTextOutput.ts,1,1,5
TypeScript,./frontend/src/features/files/filesSelectors.ts,1,0,5
TypeScript,./mobile/App.tsx,1,0,5
TypeScript,./mobile/src/components/common/Card.tsx,1,0,5
TypeScript,./frontend/src/store/hooks.ts,0,0,4
TypeScript,./mobile/index.ts,1,0,4
TypeScript,./frontend/src/components/SideBar/FileTree/fileTreeConstants.ts,0,0,3
TypeScript,./mobile/src/lib/utils/cn.ts,0,0,3
TypeScript,./mobile/src/lib/utils/validation.ts,0,0,3
TypeScript,./backend/src/lib/cloudExplorer.ts,0,0,2
TypeScript,./mobile/src/components/markdown/katexStyles.ts,0,0,2
TypeScript,./mobile/modules/incoming-file-intents/index.ts,0,0,1
TypeScript,./mobile/src/hooks/useSession.ts,0,0,1
TypeScript,./mobile/src/hooks/useTheme.ts,0,0,1
TypeScript,./frontend/src/vite-env.d.ts,0,1,0
TypeScript,./mobile/nativewind-env.d.ts,0,1,0
SUM,,5627,26,40136
